image_names,compactness,avg_red_channel,avg_green_channel,avg_blue_channel,multicolor_rate,asymmetry,average_hue,average_saturation,average_value
PAT_1689_3077_411,10.206776859582831,0.62616706,0.5320953,0.5166689,80.07678449715654,0.23129126662543012,0.27631575,0.19007888,0.6262324
PAT_168_1486_97,8.80604806990333,0.5792559,0.39884377,0.3996329,57.792112976003544,0.1314511455345765,0.48757204,0.33250377,0.5793346
PAT_168_260_654,8.455230705420425,0.7742935,0.56931806,0.42216977,93.53994128656765,0.05384014009668509,0.07013662,0.46217018,0.77429414
PAT_168_261_38,16.43159956050148,0.5852807,0.34889433,0.27155724,125.27265889318885,0.6866170434353819,0.054519374,0.55425537,0.585281
PAT_168_262_292,8.632379872491775,0.75802416,0.4316145,0.3558473,151.58144316641048,0.09836031472471651,0.06636554,0.5423971,0.75802547
PAT_168_262_74,10.764332882930988,0.6569954,0.45920077,0.45583627,57.17156917162673,,0.4112075,0.33669782,0.65717465
PAT_1690_3082_117,15.307320112293768,0.6381171,0.36293352,0.30178872,98.54190135557596,,0.030521141,0.5380673,0.6381171
PAT_1693_3103_879,28.194027639305546,0.61989474,0.5212889,0.45371926,73.73847537112667,1.1693975069956224,0.06895884,0.27108714,0.61989474
PAT_1694_3110_213,8.59836232285348,0.59568614,0.28580818,0.3331779,171.18892347767533,0.1944310141660793,0.76120263,0.5437133,0.59568614
PAT_1698_3122_83,10.362207549819187,0.6888236,0.41453543,0.35301247,122.12002521819664,0.1868942170586856,0.030650115,0.48921803,0.6888236
PAT_1699_3126_673,8.217339857200102,0.321215,0.30964005,0.28864375,105.83663797513562,0.0995672596434974,0.25656703,0.118540384,0.32733858
PAT_169_694_411,8.338138379987846,0.534647,0.3758907,0.44288296,54.650348406024186,0.14993600909019808,0.8962598,0.30404875,0.5368288
PAT_16_24_691,8.073979488284687,0.5601115,0.3047935,0.26465064,74.2611014092488,0.0665640705461025,0.051318668,0.5341792,0.5601115
PAT_1701_3135_5,8.239987005747118,0.64866567,0.5208746,0.48124474,36.89786611695158,,0.057377126,0.26120156,0.64866567
PAT_1701_3136_33,10.940589551897187,0.52036226,0.3808752,0.33439946,61.28770655714562,,0.090838246,0.36310133,0.52036226
PAT_1702_3548_386,11.11107080449057,0.6712268,0.59115565,0.5428572,88.34396616729254,0.11750965510727317,0.08621135,0.2008325,0.67164135
PAT_1705_3143_139,8.407470283556988,0.7561312,0.5993675,0.5953788,28.016447120286173,0.31440893189674546,0.38354757,0.2203942,0.7561312
PAT_1707_3146_743,10.794759732790542,0.7049935,0.49182686,0.48211744,74.90184187094899,0.23575402089978748,0.292209,0.32210138,0.7049935
PAT_1707_3148_237,24.011447239276073,0.5554038,0.3986651,0.38965377,74.20996407204157,0.74790718826037,0.19783586,0.30539,0.5554038
PAT_1707_3148_835,8.88265884123376,0.6469485,0.40849248,0.37764192,84.21786875189291,0.04998105085672879,0.024838416,0.4228159,0.6469485
PAT_1708_3153_799,17.28545769495512,0.5544471,0.41745695,0.39375606,52.74480692851132,1.39356619716087,0.07750135,0.2906735,0.55444753
PAT_1708_3155_581,29.466257136370167,0.56750906,0.41517136,0.3827475,89.18851305321212,1.5643938386862912,0.11851301,0.34327903,0.5675198
PAT_1708_3157_518,48.69475427892737,0.47379756,0.33799112,0.29276583,96.66645930255216,1.380751612343832,0.041124444,0.39035293,0.47379756
PAT_1709_3159_144,22.997423804099256,0.7537429,0.56203055,0.4805466,33.67660897107896,1.079108915482297,0.049754612,0.36443612,0.7537429
PAT_170_264_785,8.446479884030992,0.69391817,0.410276,0.33250287,55.93449412072195,0.2626201124961823,0.035836287,0.52380836,0.69391817
PAT_1710_3160_488,9.890042012604768,0.5845645,0.45909956,0.39199093,93.03678889201997,0.1457925797195104,0.06054454,0.3375631,0.5845645
PAT_1712_3173_684,9.332917030503083,0.6914805,0.52622557,0.4361033,58.46600057384216,0.19796927531347527,0.060579803,0.37543145,0.6914805
PAT_1715_3184_989,9.367998903171852,0.521245,0.45271042,0.4387663,32.96952237889537,0.21730970860180954,0.21821786,0.16671483,0.52124536
PAT_1718_3202_152,10.832106997340706,0.5264632,0.36678392,0.2964949,99.16961705597201,0.40934419248645465,0.05048429,0.44788677,0.5264632
PAT_1719_3203_18,12.077249178807072,0.56062216,0.44813728,0.4309231,82.30408562328546,0.5941539151324098,0.16397288,0.2391723,0.5606222
PAT_171_265_757,102.24767122577398,0.4931607,0.36823586,0.40031233,109.77532013320352,1.6485422255840974,0.7970488,0.27530357,0.494207
PAT_1720_3208_130,13.072688866722569,0.66605866,0.5196394,0.50067604,24.04135804321846,1.0221155691713841,0.15128623,0.25145298,0.6660642
PAT_1721_3219_130,12.111168935264715,0.43321177,0.3507266,0.33459294,111.66222980528927,0.24207742493833517,0.052063044,0.24010488,0.43345216
PAT_1721_3219_737,11.612447341829915,0.46986055,0.38359314,0.36431015,122.68528214189655,0.34082334449144785,0.048598193,0.23834573,0.4700279
PAT_1722_3214_672,11.173416505774634,0.60952,0.56060135,0.53735954,66.50123672366523,0.3893961136973289,0.061995674,0.121359944,0.6099402
PAT_1725_3222_943,1.418722403538756,0.5938128,0.5756461,0.54777133,29.90195386147589,,0.14026475,0.0809372,0.59531707
PAT_1726_3228_674,11.400243069012214,0.48862943,0.45615286,0.47001034,100.70167414015319,0.4452114083218863,0.75039935,0.08100012,0.49261665
PAT_1727_3233_399,16.989817260652593,0.67119694,0.5244368,0.50065744,56.59428190915194,0.739014084178334,0.18247366,0.26384497,0.67119694
PAT_1728_3234_299,23.36520653100413,0.72115797,0.4786322,0.45885023,107.94496053130379,0.7100959037661249,0.18525986,0.37463373,0.72115797
PAT_1728_3234_404,22.1541769228996,0.77351767,0.50535643,0.39304718,77.20451859198286,,0.048734494,0.4947309,0.77351767
PAT_172_266_950,21.28287492983632,0.5604959,0.4921201,0.5526245,79.03778586564844,0.5854558687849915,0.8217708,0.14830944,0.573517
PAT_172_267_557,5.155823541900896,0.58265114,0.52386975,0.5234216,125.21240214707407,0.2699472412528081,0.4154361,0.17309959,0.5985916
PAT_1730_3236_201,9.33758880098229,0.35181525,0.3178283,0.29404783,97.51224928286506,0.31387860213252583,0.1285601,0.1598776,0.35276827
PAT_1730_3236_7,11.223886574354585,0.6308728,0.5121513,0.40906486,129.759726897676,0.2543109404277752,0.08007057,0.34815145,0.6308745
PAT_1731_3237_919,8.435682882769793,0.9035259,0.6907596,0.5694677,123.44598427102397,0.10655033735877428,0.061585642,0.37848875,0.9035298
PAT_1733_3239_934,9.292385372499828,0.7933472,0.53731334,0.44144395,140.94242476154355,0.2183417043179694,0.04706515,0.45899504,0.7933478
PAT_1734_3240_299,9.12313117980059,0.8975237,0.66869736,0.4563007,53.01620408887666,0.09100575908935739,0.08035158,0.4939772,0.8975237
PAT_1735_3241_207,9.100624017941868,0.74335605,0.5438967,0.43313652,119.9229526423198,0.1642051045056241,0.060154837,0.4290815,0.7433618
PAT_1735_3242_27,8.110434712081554,0.8489485,0.6631306,0.5269661,117.47261164396792,0.10527814065357267,0.072601035,0.3911748,0.84895957
PAT_1736_3246_166,8.328905743056325,0.6897554,0.5723692,0.5710189,76.65889554732317,0.08281356877590225,0.48176402,0.19462533,0.6897554
PAT_173_268_1000,8.159300741070224,0.34844223,0.2875188,0.22086433,108.96314109118993,0.12774272949623325,0.094870195,0.38892096,0.3484827
PAT_1741_3273_34,24.388957821304057,0.5433598,0.53533614,0.52320606,132.57528203467655,,0.26950058,0.098572455,0.5596434
PAT_1746_3284_798,117.9040610109459,0.8938783,0.6382241,0.5362303,97.64412416428281,,0.050705727,0.4059009,0.8938805
PAT_1749_3288_409,39.47559228966015,0.55104214,0.44498974,0.4147643,78.27235114224948,1.7419795029206993,0.09180305,0.25247276,0.5510525
PAT_1753_3305_385,8.525635213866146,0.5690183,0.41487366,0.37554947,45.66705615371306,0.19864325223793125,0.035123106,0.3483181,0.5690183
PAT_1754_3306_816,20.823314333656896,0.5444252,0.41211846,0.38298807,107.33836395130423,0.45324060665125526,0.060491934,0.310308,0.5444328
PAT_1754_3308_390,12.603805019547687,0.6225529,0.545092,0.5051099,21.067351232414065,0.13497394226117818,0.0563544,0.18900195,0.6225529
PAT_1754_3308_783,31.570053234411635,0.6091797,0.5220443,0.4794312,31.01291941007426,0.47720880435558016,0.05452704,0.2139501,0.6091797
PAT_1755_3309_828,9.360611886852114,0.5681063,0.46258855,0.43892956,34.24455093985408,0.17898023954878794,0.0753241,0.23231247,0.5681358
PAT_1755_3310_986,10.107052864039881,0.6530019,0.41292202,0.38144124,103.14978180910806,,0.07071146,0.42644137,0.6530019
PAT_1760_3326_525,11.597679857167211,0.6685908,0.4226664,0.3766218,49.10173251084242,0.14134459567608476,0.03567069,0.44390061,0.6685908
PAT_1761_3329_837,63.56101256030735,0.49207357,0.3784792,0.37838647,61.31629492367195,0.6354515265226868,0.46473864,0.24758166,0.49219704
PAT_1762_3332_245,34.198831026022354,0.53891575,0.36507222,0.36796942,73.15192249530102,0.5489246199935678,0.54474133,0.3324962,0.53891575
PAT_1764_3335_366,11.253554627756417,0.64919305,0.5173784,0.45427456,129.530077056843,0.22677474896454677,0.055206627,0.3074912,0.64919305
PAT_1764_3335_803,15.653322905778298,0.737299,0.5657302,0.5031502,102.1024996588863,0.6196064293651509,0.07401309,0.31902704,0.73731494
PAT_1764_3336_981,8.46011075527347,0.503528,0.3460236,0.2687257,87.82928440239354,0.18472733665896765,0.05523062,0.4721015,0.503528
PAT_1765_3337_365,8.87507041018957,0.55400705,0.4069363,0.4425706,138.9780324891628,0.10762334341224124,0.7900321,0.2915769,0.5546663
PAT_1767_3340_959,10.499628351843274,0.75024074,0.57564884,0.5078317,70.89358206771551,0.5308136726485533,0.047423646,0.32586324,0.7502408
PAT_1769_3342_63,9.873347799342604,0.66266614,0.39830306,0.30497047,44.54348768315163,0.12086028237447256,0.043577414,0.5496887,0.66266614
PAT_176_273_423,9.030552810344135,0.568674,0.4430709,0.3538534,110.48379888191953,0.07211325478269327,0.06905993,0.3907912,0.568674
PAT_1770_3344_274,8.311415101374203,0.45136333,0.20191117,0.12596034,33.302173350170065,0.21776710662933296,0.038846314,0.7291053,0.45136333
PAT_1772_3346_66,9.066205600376714,0.6348912,0.38414034,0.31929612,68.62702401892466,0.08084578995910081,0.03447305,0.51864964,0.634895
PAT_1774_3352_474,13.495265470884378,0.622399,0.60827386,0.61371917,59.865092069555544,0.1713668923002607,0.4347632,0.099532165,0.6488434
PAT_1777_3370_697,9.4432045541985,0.5350572,0.43312004,0.4125255,76.32511970910627,0.11987837574432197,0.03188634,0.23570965,0.5350572
PAT_177_274_371,9.145428158977772,0.6242543,0.44162285,0.48969933,111.06829124655091,0.35052815468429227,0.8839974,0.3041929,0.62645966
PAT_177_274_865,10.315114464029193,0.6232892,0.44754508,0.49165738,107.39592712176632,,0.86304235,0.29292056,0.62521565
PAT_177_275_905,9.192405088796335,0.6149609,0.54915285,0.54579604,128.14817684818678,0.1255837489946958,0.35918534,0.15382169,0.62268513
PAT_1780_3380_542,10.388005911512172,0.33331174,0.27125892,0.23771553,88.29457367457698,0.17475194213001158,0.05775199,0.29956728,0.33331174
PAT_1780_3381_999,8.384889502301416,0.4175328,0.31974116,0.27900642,44.01757798757405,0.16409209720860993,0.049397264,0.33228117,0.4175328
PAT_1783_3413_850,9.6226717083721,0.30803007,0.2847019,0.252677,51.36960595007626,0.16203011561577793,0.1151776,0.18631797,0.30902046
PAT_1783_3414_120,11.026884617159732,0.5519676,0.48143527,0.45398247,85.61596390398995,0.2934416107945937,0.058839273,0.18273553,0.55225897
PAT_1784_3416_507,8.393680224441624,0.5451461,0.38134322,0.38028523,98.56819225052335,0.10883702120550152,0.35873914,0.34839502,0.5452408
PAT_1786_3419_768,13.980707467747054,0.49698895,0.4327717,0.46250924,210.50542212984453,1.9231391345192173,0.63220006,0.19311492,0.5134849
PAT_1786_3420_346,10.897616728666076,0.49489415,0.40947688,0.39885533,32.876783477120995,0.5456876990388003,0.21505295,0.20337448,0.49492228
PAT_1787_3421_516,9.02825683845628,0.56994236,0.5386234,0.5571611,62.014421455188746,0.2680695236967831,0.63587993,0.074537955,0.57738966
PAT_178_276_465,11.431954386146229,0.5601637,0.36475015,0.43528306,38.42982230958952,0.4139211179904548,0.9245411,0.35524154,0.56020206
PAT_1790_3425_942,8.634583143504221,0.46699527,0.37432602,0.37041003,68.1074039398862,0.20222139173099404,0.4109464,0.2137695,0.46730918
PAT_1790_3427_355,14.349112775904418,0.8838198,0.7063387,0.6639567,62.129700001174264,,0.11742906,0.25555265,0.8838427
PAT_1790_3427_723,9.216638907368985,0.55802715,0.34772447,0.27036184,47.54196627999777,0.23468475008435344,0.0447513,0.5186694,0.55802715
PAT_1794_3435_711,51.70722937159004,0.45560908,0.33769873,0.29412892,38.89859853047904,1.2429475915739874,0.06695379,0.35710827,0.45560908
PAT_1798_3455_379,9.397846110045633,0.5096743,0.40342057,0.3634226,88.67566993329203,0.20068590483487503,0.05934575,0.31868413,0.5101043
PAT_179_278_331,9.407524076320408,0.54199237,0.42780256,0.45505515,69.36275025219592,0.3534320727208919,0.75256324,0.2194052,0.5420013
PAT_1800_3460_206,40.03756315349365,0.5357333,0.37813517,0.33001393,53.015519710072844,1.5662021192594835,0.041648194,0.3866167,0.53573334
PAT_1801_3459_857,8.799408740185232,0.5715997,0.4612806,0.3778262,43.76610759319054,0.10495815283912963,0.06999311,0.33999467,0.5715997
PAT_1803_3463_639,9.298388503216206,0.6883486,0.47282302,0.45824805,74.47597332389091,0.052408056807669745,0.13393313,0.34672475,0.6883486
PAT_1805_3477_772,28.766138927975437,0.5787592,0.47508335,0.4502937,87.25430255413156,1.5016228625848573,0.1978549,0.23804103,0.5792234
PAT_1807_3481_801,10.017952459458439,0.71166176,0.65887547,0.6871349,80.99912747433449,0.12225326397308582,0.82165414,0.0829371,0.716911
PAT_180_279_377,8.210520097811754,0.5089111,0.40967092,0.42945182,178.0550164695863,0.09800581116502728,0.6790756,0.24340716,0.5157036
PAT_180_279_746,8.561914764683426,0.66945076,0.34757724,0.29246718,110.64559300882117,0.05290188788628341,0.053436525,0.5769502,0.66945076
PAT_1810_3484_347,8.705107213140687,0.451486,0.3645874,0.34808803,87.24893091465717,0.12220768322407981,0.2085521,0.31389987,0.46167886
PAT_1811_3487_560,10.25407013403217,0.70703536,0.4959344,0.48802847,47.97121331121006,0.49562193953534955,0.30369717,0.31473354,0.70703536
PAT_1813_3562_195,9.363879347607066,0.47845358,0.31813005,0.22145264,40.025967905577694,0.22986147394921075,0.062275805,0.53788316,0.47845358
PAT_1814_3564_609,8.356933505827385,0.654337,0.49490258,0.4903227,78.03955120053992,0.23446454246930515,0.4049511,0.2715123,0.654337
PAT_1818_3568_132,10.36125456504936,0.62992465,0.34501243,0.24392433,68.15530696745519,0.2208946575043731,0.043904744,0.6172414,0.62992465
PAT_1818_3570_577,8.358668808548014,0.4392108,0.2717028,0.19130717,30.810917307606765,0.12403744394075165,0.05463642,0.570108,0.4392108
PAT_1819_3569_217,33.76448542438476,0.6630558,0.47701237,0.42449063,66.5595596770409,1.2113739898449767,0.03859562,0.36339447,0.6630558
PAT_181_280_417,13.91403199644786,0.5324146,0.42461228,0.44755468,138.41292661785306,0.24289595448960408,0.9090931,0.21494243,0.53262776
PAT_181_281_54,10.157836189517544,0.6369946,0.47107756,0.44979253,139.0135628700239,0.1767194413052722,0.21208571,0.3136135,0.63705134
PAT_1821_3575_920,13.331917727857437,0.48269814,0.427447,0.3774326,75.159704191093,0.6248156589560122,0.09304046,0.22870496,0.48580283
PAT_1822_3576_145,9.773876698350529,0.5087459,0.39406475,0.3420461,54.3916147820183,0.14399297610639109,0.053588357,0.33231097,0.5087522
PAT_1832_3597_594,8.955392247762815,0.32667562,0.4379491,0.44765487,64.52713218020243,,0.47054178,0.3178066,0.4559887
PAT_1833_3599_827,9.697223190677096,0.68363065,0.45160946,0.36122322,59.23056594373147,0.15576391026135714,0.047341637,0.47642976,0.68363065
PAT_1837_3608_851,8.560545652981242,0.46881217,0.3280329,0.27416575,62.19283554362517,0.12102356369819789,0.045921825,0.418307,0.46881217
PAT_183_283_495,9.018063631170332,0.51169384,0.5135821,0.5236736,52.813212545569606,0.2309178600764157,0.4757435,0.07539468,0.53754884
PAT_183_283_602,7.931646895833195,0.47774217,0.45456943,0.42576835,92.58060467552669,0.14618517200639766,0.15064995,0.11991742,0.48058662
PAT_1840_3612_959,10.853146344510725,0.7455337,0.49217495,0.40832984,21.574650484240085,0.3118682591396897,0.041380763,0.45258203,0.7455337
PAT_1842_3615_850,9.25948617561693,0.2598215,0.29939622,0.34340325,121.59055194690437,0.19344461051218995,0.5956796,0.26849213,0.34433666
PAT_1844_3618_373,8.075244092447845,0.53126717,0.48744687,0.4138838,43.67934008962344,0.07896577903513648,0.10671941,0.22634117,0.5312867
PAT_1846_3622_35,9.305111569806845,0.8214456,0.67602426,0.61600614,60.87824139713944,0.15100361526858008,0.048660647,0.2525991,0.8214456
PAT_184_284_721,8.091064899858797,0.50016665,0.42423537,0.39371976,101.91982136178216,0.04634329878288876,0.07599323,0.22653906,0.5012663
PAT_1850_3631_519,11.004819077404148,0.78888255,0.5965874,0.49830458,103.17080014019544,,0.056075472,0.3756482,0.78888255
PAT_1855_3641_327,20.638205037513302,0.81382006,0.60970217,0.64426965,63.066750619172254,,0.8103405,0.25534883,0.81382006
PAT_185_285_862,10.064537868738725,0.6378879,0.46082935,0.53526086,73.81428520793504,0.23600384138083705,0.9192277,0.28226745,0.63877034
PAT_185_285_97,9.578769320153087,0.75442946,0.41052538,0.37623248,99.16469675816282,0.2317158398694622,0.10438869,0.5090494,0.75442946
PAT_1861_3648_959,8.805030105775495,0.6391554,0.5423945,0.48926714,86.36024510414666,0.07288922344943222,0.0908022,0.23937641,0.6396391
PAT_1866_3659_398,9.155943923025864,0.62035954,0.4167577,0.40149468,40.36859385372939,0.28748096375805376,0.3465815,0.36109197,0.62035954
PAT_1869_3663_335,12.19519976132711,0.5973792,0.52114344,0.5181501,95.84525905561256,0.14139014555968468,0.3915488,0.1531465,0.5980373
PAT_186_286_109,8.098926194982498,0.7306998,0.49792552,0.424136,62.23884994432403,0.10676585985943908,0.039868798,0.4323787,0.73069996
PAT_1871_3666_675,12.906593465947344,0.7115072,0.5644564,0.505505,91.85435337461438,0.10970602619659198,0.049399734,0.29405838,0.7115072
PAT_1875_3689_646,9.98485672038295,0.5600164,0.3930994,0.39205843,69.86453319561937,0.18034384330869116,0.38987112,0.32228556,0.5600212
PAT_187_287_482,12.418114366006618,0.5628685,0.39523113,0.40653378,64.62682259223912,0.2901884017639067,0.7662896,0.30548364,0.5628685
PAT_1881_3711_217,9.242390913383625,0.5531462,0.4488659,0.40953845,24.895496671969713,0.44404299424485716,0.046285924,0.26103896,0.5531462
PAT_1881_3713_718,8.931264251755412,0.63746274,0.5080327,0.5108413,62.04801951100198,0.26268911229335656,0.49678499,0.22331533,0.63746274
PAT_1881_3717_785,7.941896650961069,0.63006437,0.48287162,0.4411885,69.69376763466626,0.06463021733902281,0.055003293,0.30499518,0.63006437
PAT_1882_3718_982,8.313220425530393,0.4521596,0.43084407,0.367031,49.19777297868558,0.15052985424220136,0.13369855,0.19471927,0.4537714
PAT_1884_3730_813,8.304303816392808,0.7089233,0.66125524,0.627155,35.73787542203804,0.1904492519365418,0.09030483,0.11755128,0.70933914
PAT_188_289_859,11.855435735429767,0.56506485,0.47816232,0.5451836,106.2437901893868,0.45938905061203766,0.85711896,0.17556936,0.57781976
PAT_188_289_908,9.87195454361985,0.5808399,0.50371444,0.55929583,80.37235095832422,0.2934976984246279,0.8372699,0.15462948,0.5930561
PAT_1892_3760_713,21.877401942456668,0.7691192,0.45917916,0.39052954,53.277646064618466,0.7633327619133601,0.030175403,0.4962267,0.7691192
PAT_1899_3779_475,10.003626780769816,0.6846207,0.4827884,0.46208075,82.12163713468631,0.2187593650346573,0.093909144,0.3310485,0.6846207
PAT_1902_3790_168,12.895830220077256,0.29345214,0.27567673,0.2626748,46.81510379859547,0.40411246696407455,0.21604772,0.124494344,0.29693297
PAT_1903_3791_14,8.408147045001469,0.41712192,0.28694507,0.2620409,122.56855257065325,0.1042553521686731,0.23023497,0.38654247,0.41712192
PAT_1904_3794_215,8.763964956322445,0.4282701,0.27404207,0.25957644,57.01052967518727,0.1832889904282364,0.07785152,0.4040205,0.4282775
PAT_1906_3798_588,8.83660345267116,0.64346397,0.44675043,0.37760693,58.88920855745503,0.16905807601233622,0.043282215,0.4156357,0.64346397
PAT_1907_3801_88,8.93609383901699,0.406907,0.37453955,0.3498386,128.51105857825647,0.19832725601975007,0.26829323,0.13372618,0.40735063
PAT_190_291_366,14.659127429602615,0.54811746,0.3141593,0.3174797,58.358138591171276,1.1000546580121295,0.56247056,0.43578845,0.54811746
PAT_1913_3816_335,10.26030865222905,0.8158024,0.4671302,0.42499182,52.85591895522712,0.4096944441112793,0.022946537,0.48173875,0.8158024
PAT_1914_3822_863,8.18713733335058,0.5504234,0.5173255,0.48364353,101.94993291206815,0.1616276143041286,0.16758497,0.13426222,0.55186194
PAT_1918_3836_82,10.786159279345991,0.57477343,0.47211397,0.46352953,51.6379267291057,0.3276419144801827,0.302096,0.2004401,0.57477343
PAT_1918_3837_15,26.627253785769316,0.61486286,0.5020531,0.48567408,81.7790587544548,0.9313673690238155,0.11952127,0.2148016,0.6148664
PAT_191_293_314,13.171696673009338,0.53073233,0.44667035,0.43627447,123.18111584102883,0.3811900493869986,0.32486477,0.19496807,0.53073615
PAT_191_293_391,13.47404249964439,0.45748222,0.4304249,0.45358798,174.93607504857175,,0.647659,0.18130155,0.4904139
PAT_191_293_699,69.56769258886493,0.6318167,0.4858833,0.37212828,170.17636135494342,0.528400258876531,0.07358681,0.45861742,0.6318167
PAT_191_294_419,26.50114478415677,0.48928228,0.26727948,0.19297257,133.99627270785987,0.6641653058171565,0.041296136,0.6313679,0.48928228
PAT_191_294_629,23.39618622443569,0.43042782,0.2852214,0.29723734,104.25125097775046,,0.6449111,0.40387392,0.4339526
PAT_1922_3848_451,10.245330874757913,0.55125904,0.5489566,0.48827955,135.90455790102797,0.10992232352021743,0.1836421,0.14619493,0.564066
PAT_1926_3871_371,21.26457636518226,0.5360817,0.4452384,0.3861737,49.10100342113555,0.8621636428315904,0.06676009,0.2930246,0.5360817
PAT_1928_3876_437,11.074605564603294,0.4397717,0.3564142,0.35829335,108.21323136278176,0.2501010127835758,0.5133953,0.20934868,0.4399275
PAT_192_295_164,8.205753008459402,0.7956356,0.504184,0.40038404,69.94522268258126,0.10893486286974863,0.043587916,0.49984214,0.7956356
PAT_192_296_824,8.380717472123013,0.7340193,0.5625326,0.5935257,76.44415567040133,0.08960539814385272,0.95828956,0.2366172,0.7340193
PAT_192_884_310,20.06643159005281,0.6292068,0.5297033,0.5208149,63.20706130491736,1.6900547394159295,0.21040246,0.17914374,0.62921333
PAT_1931_3879_727,9.313271477001916,0.5926057,0.48948136,0.4705392,68.80220409025664,0.170203635332037,0.16882251,0.20948718,0.5926064
PAT_1934_3890_306,9.378093706968482,0.50402725,0.33012924,0.24354912,126.12951935195784,0.4575877581288803,0.055187754,0.5254737,0.50402725
PAT_1937_3897_131,9.04281942867799,0.6697902,0.572996,0.4601644,100.34420319854253,0.3090315889851053,0.092168555,0.31857693,0.66979814
PAT_193_297_295,13.098853209577891,0.76956767,0.5950175,0.5599763,88.49646681301637,0.2783349878049131,0.09117562,0.2788046,0.76956767
PAT_1940_3901_900,9.577237622963072,0.5775198,0.5728228,0.52006054,140.6559706537142,0.06216125982087759,0.18003215,0.119688496,0.58421415
PAT_1940_3902_876,9.007877348379909,0.73303956,0.52502525,0.44663107,47.88824580442426,0.21045412965327026,0.045623302,0.39290494,0.73303956
PAT_1942_3915_388,10.164572374677041,0.5053607,0.26834416,0.21181986,119.65908214788062,0.198922817955232,0.032591324,0.5955052,0.5053607
PAT_1942_3917_379,8.49941251662844,0.45659447,0.2569053,0.21701656,135.0623325602406,0.14052009900778212,0.029190661,0.54136217,0.45659447
PAT_1942_3918_497,8.809998902655764,0.5990579,0.38434157,0.28898802,43.94534790378116,0.32105358885766616,0.05106542,0.52389735,0.5990579
PAT_1944_3921_281,9.004651935859117,0.8506491,0.624392,0.5265761,81.93076777907321,0.14079233307584268,0.04980591,0.38521153,0.8506491
PAT_1945_3923_428,11.228584813603897,0.5228456,0.29473677,0.24196908,134.32583797714815,0.24209180636457983,0.060677942,0.5500555,0.5228456
PAT_1946_3924_24,9.430727820289183,0.7695471,0.5821799,0.47773096,63.12312167168383,0.3309662508825261,0.059419636,0.38093317,0.7695471
PAT_1946_3924_627,10.738316343085257,0.7794582,0.55407387,0.41144323,87.62926002442319,0.14378620757725238,0.064445294,0.4777681,0.7794582
PAT_1946_3924_929,10.615040924560567,0.671417,0.47073674,0.37380153,83.43556499513555,0.15309975399280962,0.054483075,0.4481388,0.671417
PAT_1947_3926_165,11.404422326269993,0.59562284,0.38916135,0.30015966,53.09974746579901,0.5174296796270118,0.049790885,0.507346,0.59562284
PAT_194_298_367,10.180637480514786,0.46186537,0.36312017,0.33190462,57.20232109827556,0.1409025793588053,0.17805995,0.27609077,0.46192017
PAT_194_298_945,8.69181359122071,0.45768985,0.34337205,0.24453837,91.2606314597004,0.19028926166836344,0.07753576,0.4818984,0.45768985
PAT_1950_3932_655,13.086075756298836,0.5277771,0.39043084,0.3698956,74.11320250596471,0.5532714187336324,0.16265331,0.30524,0.52790016
PAT_1951_3934_98,25.899773292072283,0.64440703,0.6006492,0.61454624,76.38542891406024,1.5059153754061434,0.48635685,0.11101088,0.6597162
PAT_1955_3946_319,10.007233174448519,0.7968966,0.5219359,0.4136032,63.93027285279698,0.26642037803845264,0.05488269,0.48268566,0.7968966
PAT_1955_3947_778,56.233806737807285,0.95219237,0.65074277,0.57478875,77.77238231404414,1.1900204268602137,0.03819358,0.39789316,0.9521936
PAT_1956_3949_217,34.78578272611466,0.63769084,0.5279578,0.47260362,92.3789805163701,,0.05691714,0.26668248,0.6376928
PAT_1960_3957_864,9.977603775020864,0.3733306,0.23279154,0.15951948,49.236819963233884,0.2521549711296759,0.05567575,0.57750666,0.3733306
PAT_1969_3980_995,8.224925933708587,0.5893272,0.49595335,0.42989552,45.0338419466552,0.09046144084166156,0.068714924,0.2723473,0.5893272
PAT_196_300_749,8.911642188662801,0.4583243,0.3713663,0.40124243,84.7880477112834,0.2221072414876116,0.80834925,0.20973429,0.4653686
PAT_1975_3999_453,10.574032344106406,0.3030383,0.24007799,0.2168971,24.571764631749954,0.15907735848927268,0.04345307,0.2836473,0.3030383
PAT_1976_4000_701,13.886010647555919,0.56724066,0.45070148,0.43455026,35.56096617734588,0.7080140347243252,0.14903562,0.239383,0.56724066
PAT_1978_4004_82,10.039887640279487,0.30763698,0.2385745,0.21152572,68.0844232381474,0.38992350571328016,0.05151908,0.31230924,0.30763698
PAT_197_301_198,8.353903400380252,0.4346996,0.3009437,0.27020139,39.471036304702764,0.20331376502135667,0.08888881,0.39520532,0.43477896
PAT_197_301_449,8.398611367619983,0.4376291,0.30514693,0.2745593,39.429511538020286,0.23483543092178336,0.08553503,0.3891161,0.43770337
PAT_1980_4018_929,10.572309053906585,0.7497197,0.48496732,0.44540808,88.00837890413928,0.3359334012349658,0.12716861,0.4136316,0.7497197
PAT_1981_4023_673,16.808642972219214,0.4464972,0.28112715,0.25752243,109.69655833528746,0.36285248532023595,0.17891066,0.4534162,0.4464972
PAT_1983_4032_502,18.70768567029094,0.6383231,0.5077748,0.49415666,146.01997816703303,1.2570974516537203,0.24909611,0.24613212,0.63844526
